R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Trafficlab Aps,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Infotechconsult PTE LTD,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,PlatCore,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Win Media.tech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Has Traffic,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,VallettaPay Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,"Primary: Morocco, Algeria, Tunisia, France, Belgium, Switzerland",,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Funxmatrix Entertain,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Maxispin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Twister,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,West Softing LTD.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,S9 Production ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Evonet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Vemabet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,BRNR/Boosta/HOMD,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,OPENAPP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,iGaming.com Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,DB,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Euro Games Technology,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,We Love X GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,BetGamings,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Winity,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Pentacle Group LTD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,JER-TEAM N.V.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Traffrise,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,Rustclash Entertainment LTD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,GH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Sigma Rome,СВА,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Lantern Studio,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Savantiq,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SuppMatch,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kling Social,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Worldviper Studios LTD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Bilbordia Bilgi Teknolojileri San. ve Tic. A.Ş.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tilit,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Enhanced Fertility,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aalto Founder School,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Sim4Flow Ltd.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,TwinSkin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ImpactorX,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Value Amplifier Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Myocopia,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Muves,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Games with DNA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Minimal App AB,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,DataGreen,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Codesphere,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nordplug Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Boreal Bioproducts,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Flow Master | Netta Software,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Wielkopolska Region,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SportoVivo,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Atarino,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,German-Finnish Chamber of Commerce (AHK Finnland),,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,fluentea,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,OSCAR,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Stealth Company,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Vennify Finance Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,46elks,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Spinal,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aniva,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,AESKAR,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,VARM,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BioOrbit,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PRONOE,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NotaBeen,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Lindfors International Solutions Oy Ab,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kajo,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nivavi,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NxNeuro,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Paperspell,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Servido,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Demp bio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NexTry,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Spiral,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Astra Online Brand Protection,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Halla Tea,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PH2 Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Victoria Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Xion Foundation,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Squidler.io,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Starstuff,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Breaking Change,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hadean Energy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Symposium AI,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Youbers,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Money Squirrel,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Optionality Tech Inc.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SocialMama,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Paulownia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,GlobalPoints,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Smart MasterKey,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Ecogen Ab Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MaestroAi,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SEMRON,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NeGenYASA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cedrus,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Ministry of Foreign Affairs of Denmark,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Innit Audio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Foundarity,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tiplo,,,,
TRUE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Groundswell,,,,
TRUE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,ValViser,Slush,ValViser,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BioArmix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kasbify,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MiCo Scientific,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Fides Innova Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Gossip,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,eFrontiers,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,REACH - EUREGIO Start-up Center,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ExpeditionX,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aniva,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PLAIO,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aani,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Jobla AI Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tangled,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Verley,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,The Pathology Network,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mentora,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Artplaner UG (haftungsbeschränkt),,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,University of Helsinki,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,THX IT Oy,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,759 Studio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Uminova Innovation,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,2BM Software,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Payemoji,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Ferrivia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ARC marine,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Necaemission Oy,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Epicenter,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Flexora,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Magnetech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,https://ephion.health/,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SolveAI,,,,
TRUE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MeiD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aorta,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Celeri AS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Grwm.,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Yazzo.io,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BeLiver,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Bubbles & Bytes,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Finokapi GmbH,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Muves,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,CloudSoul,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Switchpoint Bio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BirdyChat,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,deepsight GmbH,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Leapicon Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mood: Music of our desire,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,"AWESOME LAB Co., Ltd.",,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Gungnir of Norway,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Bluugo,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nordea Bank,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kvanttinova,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,F2F.com,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Arizona State University - Endless Games and Learning Lab,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,immerVis,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NanoChronia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Dora Health Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,CatMedica,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tapaya,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,City by the Sea ehf.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,eightup,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Universal Pictures,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Regava,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cyber Insight,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,AGAi,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,AllDine Inc.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Glyde™,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MLR,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Renewabl,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Wordflow,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Universal Atmosphere Processing,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Task Hire Oy,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Fukuoka City Government,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,WheelKeep,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,thinnan,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,THX IT Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Persona Entertainment Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nordic Music Tech | STHLM Music City,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,POWSH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Co-Prop,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Recirculate Systems Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Initiativ,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,GreenCompute,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Manage.Management,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,hAIre,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Moonlight,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Arlo1,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,LiveHive,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Quick Brew Content,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BALO,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Digiotouch,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aani,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hyviva,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Unplug Studio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Happibyte (Rombytes Finland Oy),,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BeeAlp,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Rendero,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Reverlast,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Yazzo.io,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,GRCentric,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Berking Bioscience GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nova Solutions Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,LigniLabs GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,OV Entertainment,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,UNIVERSITY OF COLOGNE Gateway Start-up Center,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Re-Lion Factory,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Storfund,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ThermalTech AS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Ferrivia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,INNOKREA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Leida,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Normain,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,CogniFlow OÜ,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Trustmarket,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hyme Energy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,TRENDY,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,EAGLE RAY ROBOTICS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PRONOE,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Supernomial,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kugelblitz,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Soletair Power,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SHOP-E ONE,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Monemon,,,,
